sample_name,GenBank BioSample,NCBI SRA,project_id,source_mat_id,latitude,longitude,habitat_name,taxon_id,strain,genus,species,family,depth,sample_collection_site,class,phylum,assembly_accession_number,collection_date,date_of_experiment,day_portion_of_day_night_cycle_in_hours,envo_term_for_habitat_primary_term,growth_medium,investigation_type,light,other_collection_site_info,sample_material,experimental_salinity,experimental_temperature,fastq_file,night_portion_of_day_night_cycle_in_hours,primary_citation,longhurst_province,ph,clonal,envo_term_for_habitat_secondary_term,habitat_description,prey_organism_if_applicable,environmental_salinity,other_experimental_metadata_available,country,axenic,modifications_to_growth_medium,additional_citations,collection_time,other_environmental_metadata_available,environmental_temperature,phosphate,nitrate,iron,trace_elements,pressure,carbon_dioxide,ammonium,pcr_amp,silicate,sample_type,sample_description,collection_start_time,collection_stop_time,site_name,site_description,library_acc,sequencing_method,dna_type,comments,order,superkingdom,combined_assembly_name,external_sample_id,habitat,principle_investigator,sample_volume,volume_unit,filter_min,filter_max,filter_fraction_maximum,filter_fraction_minimum,volume_filtered,urea,chlorophyll,elevation,dissolved_oxygen,particulate_organic_carbon,region,n16S,nge,ncds,genome_size,tax_name,phi,GC,clade,tip_name,npaths_actual,branch_length,nec_actual
MMETSP1321,2740258,SRS621455,104,CAM_SMPL_002879,49.31666667,-3.316666667,marine habitat,91990,RCC1657,Bolidomonas,sp.,Bolidomonoadaceae,10.0,North Sea,Bolidophyceae,Ochrophyta,CAM_ASM_000697,06-JUL-07,15-JAN-12,12.0,Aquatic: marine,K,EU,35.0,French coast,seawater,35.0,15.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1321.fastq.tar,12.0,"Guillou, L. (2011) Characterization of the Parmales: much more than the resolution of a taxonomic enigma. J. Phycol. 47: 2-4",NECS,,No,,,,,,FRANCE,No,,,,,,,,,,,,,No,,eukaryotes,Bolidomonas sp. RCC1657,2007-07-06 00:00:00.0,2007-07-06 00:00:00.0,North Sea,French coast,CAM_LIB_001645,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1321"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1321</a>",,Eukaryota,,RCC1657,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1321|Bolidomonas-sp-RCC1657,,,457.0,@MMETSP1321_Bolidomonas-sp-RCC1657,221.0,0.0214345,1502.0
MMETSP1322,2740315,SRS621535,104,CAM_SMPL_002880,71.18333333,-159.41666669999995,marine habitat,265543,RCC2270,Minutocellus,polymorphus,Cymatosiraceae,,Arctic Ocean,Coscinodiscophyceae,Bacillariophyta,CAM_ASM_000698,12-JUL-09,15-JAN-12,12.0,Aquatic: marine,K/2+Si,EU,100.0,Beaufort Sea,seawater,35.0,4.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1322.fastq.tar,12.0,,BPLR,,No,,,,,,,No,,,,,,,,,,,,,No,,eukaryotes,Minutocellus polymorphus RCC2270,2009-07-12 00:00:00.0,2009-07-12 00:00:00.0,Arctic Ocean,Beaufort Sea,CAM_LIB_001646,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1322"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1322</a>",Cymatosirales,Eukaryota,,RCC2270,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1322|Minutocellus-polymorphus-RCC2270,,,471.0,@MMETSP1322_Minutocellus-polymorphus-RCC2270,227.0,0.00435907,1441.0
MMETSP1323,2740261,SRS621456,104,CAM_SMPL_002881,59.31666667,4.316666667,marine habitat,236787,RCC1693,Florenciella,parvula,Florenciellales,10.0,North Sea,Dictyochophyceae,Ochrophyta,CAM_ASM_000699,24-JUL-07,15-JAN-12,12.0,Aquatic: marine,K,EU,35.0,Norway coast,seawater,35.0,15.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1323.fastq.tar,12.0,,SARC,,No,,,,,,NORWAY,No,,,,,,,,,,,,,No,,eukaryotes,Florenciella parvula RCC1693,2007-07-24 00:00:00.0,2007-07-24 00:00:00.0,North Sea,Norway coast,CAM_LIB_001647,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1323"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1323</a>",Florenciellales,Eukaryota,,RCC1693,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1323|Florenciella-parvula-RCC1693,,,20.0,@MMETSP1323_Florenciella-parvula-RCC1693,158.0,1e-06,1078.0
MMETSP1170,2740263,SRS621590,104,CAM_SMPL_002887,13.5,144.75,marine habitat,54406,CCMP770,Sarcinochrysis,sp,Unknown,,Pacific_Ocean,Pelagophyceae,Ochrophyta,CAM_ASM_000705,19-AUG-07,19-JAN-12,13.0,,L1,EU,,"13.5000N 144.7500E Guam, North Pacific",,32.0,24.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP117/MMETSP1170.fastq.tar,11.0,"Lobban, Honda et Chihara",NPSW,8.0,Unknown,,,,,,GUAM,No,added 200 ul of 500 mol NH4Cl per liter,,,,,36.2,882.0,,12871.2,,,100.0,No,106.0,eukaryotes,Sarcinochrysis sp CCMP770,2007-08-19 00:00:00.0,2007-08-19 00:00:00.0,Pacific_Ocean,"13.5000N 144.7500E Guam, North Pacific",CAM_LIB_001653,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1170"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1170</a>",Sarcinochrysidales,Eukaryota,,CCMP770,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1170|Sarcinochrysis-sp-CCMP770,,,47.0,@MMETSP1170_Sarcinochrysis-sp-CCMP770,111.0,0.024685,525.0
MMETSP1326,2740316,SRS621592,104,CAM_SMPL_002891,70.5,-135.5,marine habitat,1155430,RCC2288,Genus nov.,species nov.,Mamiellaceae,,Arctic Ocean,Mamiellophyceae,Chlorophyta,CAM_ASM_000709,14-JUL-09,15-JAN-12,12.0,Aquatic: marine,K/2,EU,100.0,Beaufort Sea,seawater,35.0,4.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1326.fastq.tar,12.0,,BPLR,,No,,,,,,,No,,,,,,,,,,,,,No,,eukaryotes,Genus nov. species nov. RCC2288,2009-07-14 00:00:00.0,2009-07-14 00:00:00.0,Arctic Ocean,Beaufort Sea,CAM_LIB_001657,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1326"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1326</a>",,Eukaryota,,RCC2288,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1326|Unidentifiedeukaryote-sp-RCC2288,,,380.0,@MMETSP1326_Unidentifiedeukaryote-sp-RCC2288,205.0,0.0445499,1586.0
MMETSP1139,2740567,SRS621362,104,CAM_SMPL_002894,38.7,-72.37,,298111,CCMP459,Pavlova,sp.,Pavlovaceae,,,Pavlovophyceae,Haptophyta,CAM_ASM_000712,,01-DEC-11,16.0,,f/2 amended seawater,EU,200.0,,,34.0,16.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP113/MMETSP1139.fastq.tar,8.0,,,8.1,1,,,,,Exponential phase growth,,1,"f/2 nutrients, no silica",,,,,36.2,882.0,,12794.0,,,,No,,eukaryotes,Pavlova sp. CCMP459,,,,,CAM_LIB_001660,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1139"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1139</a>",Pavlovales,Eukaryota,Pavlova-sp-CCMP459,CCMP 459 Control,,Sheri Floge,,,,,,,,,,,,,,,,,,MMETSP1139|Pavlova-sp-CCMP459,,,266.0,@MMETSP1139_Pavlova-sp-CCMP459,172.0,0.0925326,1249.0
MMETSP1141,2740157,SRS621432,104,CAM_SMPL_002896,77.0014,-77.2383,marine habitat,483371,CCMP2298,non described,non described,Unknown,,Baffin Bay,Synurophyceae,,CAM_ASM_000714,15-JUN-98,11-OCT-11,24.0,Acquatic: marine,K amended sea water,EU,100.0,North Water Polynia Study (NOW),broken fast ice,33.0,6.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP114/MMETSP1141.fastq.tar,,,BPLR,7.5,No,Other,,,,,CANADA,1,antibiotics final concentrations: penicilin: 25mg/L; neomycin 20mg/L; kanamycin 20mg/L; no NH4Cl added,,,,,10.0,882.0,11700.0,123766.0,1.0,,,No,504.0,eukaryotes,non described non described CCMP2298,1998-06-15 00:00:00.0,1998-06-15 00:00:00.0,Baffin Bay,North Water Polynia Study (NOW),CAM_LIB_001662,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1141"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1141</a>",Ochromonadales,Eukaryota,Undescribed-undescribed-CCMP2298,ArcticChryso DIN,marine habitat,Connie Lovejoy,,,,,,,,,,,,,,,,,,MMETSP1141|Unidentifiedeukaryote-sp-CCMP2298,,,0.0,@MMETSP1141_Unidentifiedeukaryote-sp-CCMP2298,217.0,0.0159084,2270.0
MMETSP1173,2740054,SRS621472,104,CAM_SMPL_002898,32.0,-65.1667,marine habitat,1034831,CCMP1243,Rhizochromulina,marina cf,Rhizochromulinaceae,,Sargasso Sea,Dictyochophyceae,Ochrophyta,CAM_ASM_000716,25-JUN-81,13-JAN-12,13.0,,H/2,EU,,32.0000N 65.1667W Oceanus 100,,32.0,24.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP117/MMETSP1173.fastq.tar,11.0,,NASW,8.0,Unknown,,"surface water, oceanic, open ocean",,,,,No,added 1 ml of 500 mol NH4Cl per liter,,,,,36.2,882.0,,12871.2,,,500.0,No,106.0,eukaryotes,Rhizochromulina marina cf CCMP1243,1981-06-25 00:00:00.0,1981-06-25 00:00:00.0,Sargasso Sea,32.0000N 65.1667W Oceanus 100,CAM_LIB_001664,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1173"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1173</a>",Rhizochromulinales,Eukaryota,,CCMP1243,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1173|Rhizochromulina-marinacf-CCMP1243,,,25.0,@MMETSP1173_Rhizochromulina-marinacf-CCMP1243,231.0,0.152439,2005.0
MMETSP1327,2740320,SRS621458,104,CAM_SMPL_002900,70.55,-140.8,marine habitat,38833,RCC2306,Micromonas,pusilla,Mamiellaceae,70.0,Arctic Ocean,Mamiellophyceae,Chlorophyta,CAM_ASM_000718,12-AUG-09,15-JAN-12,12.0,Aquatic: marine,K/2,EU,20.0,Beaufort Sea,seawater,35.0,4.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1327.fastq.tar,12.0,,BPLR,,No,,,,,,,Unknown,,,,,,,,,,,,,No,,eukaryotes,Micromonas pusilla RCC2306,2009-08-12 00:00:00.0,2009-08-12 00:00:00.0,Arctic Ocean,Beaufort Sea,CAM_LIB_001666,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1327"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1327</a>",Mamiellales,Eukaryota,,RCC2306,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1327|Micromonas-pusilla-RCC2306,,,391.0,@MMETSP1327_Micromonas-pusilla-RCC2306,194.0,1e-06,1287.0
MMETSP1328,2740231,SRS621459,104,CAM_SMPL_002901,-29.23333333,-101.4833333,marine habitat,35677,RCC969,Pelagomonas,calceolata,Pelagomonadaceae,160.0,Pacific Ocean,Pelagophyceae,Ochrophyta,CAM_ASM_000719,22-NOV-04,15-JAN-12,12.0,Aquatic: marine,K,EU,10.0,South East Pacific,seawater,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1328.fastq.tar,12.0,"Le Gall, F., Rigaut-Jalabert, F., Marie, D., Garczareck, L., Viprey, M., Godet, A. and Vaulot, D. (2008) Picoplankton diversity in the South-East Pacific Ocean from cultures. Biogeosciences 5: 203-214",SPSG,,No,,,,,,,No,,,,,,,,,,,,,No,,eukaryotes,Pelagomonas calceolata RCC969,2004-11-22 00:00:00.0,2004-11-22 00:00:00.0,Pacific Ocean,South East Pacific,CAM_LIB_001667,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1328"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1328</a>",,Eukaryota,,RCC969,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1328|Pelagomonas-calceolata-RCC969,,,38.0,@MMETSP1328_Pelagomonas-calceolata-RCC969,195.0,0.0176803,1275.0
MMETSP1329,2740229,SRS621460,104,CAM_SMPL_002902,-8.333333332999999,-141.25,marine habitat,114041,RCC1024,Genus nov.,species nov.,Unknown,60.0,Pacific Ocean,Pelagophyceae,Ochrophyta,CAM_ASM_000720,29-OCT-04,15-JAN-12,12.0,Aquatic: marine,K,EU,30.0,Marquises islands,seawater,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP132/MMETSP1329.fastq.tar,12.0,"Le Gall, F., Rigaut-Jalabert, F., Marie, D., Garczareck, L., Viprey, M., Godet, A. and Vaulot, D. (2008) Picoplankton diversity in the South-East Pacific Ocean from cultures. Biogeosciences 5: 203-214",SPSG,,No,,,,,,,No,,,,,,,,,,,,,No,,eukaryotes,Genus nov. species nov. RCC1024,2004-10-29 00:00:00.0,2004-10-29 00:00:00.0,Pacific Ocean,Marquises islands,CAM_LIB_001668,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1329"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1329</a>",,Eukaryota,,RCC1024,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1329|Unidentifiedeukaryote-sp-RCC1024,,,36.0,@MMETSP1329_Unidentifiedeukaryote-sp-RCC1024,215.0,0.0100732,1429.0
MMETSP1355,2740589,SRS621492,104,CAM_SMPL_002903,29.38,-94.88,,464990,CCMP443,Hemiselmis,tepida,Hemiselmidaceae,,,Cryptophyceae,Cryptophyta,CAM_ASM_000721,,01-JUL-12,12.0,,K,EU,,,,35.0,23.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP135/MMETSP1355.fastq.tar,12.0,,,8.0,Unknown,,,,,,,Unknown,K without silicate,,,,,10.0,882.0,,122766.0,,,50.0,No,,eukaryotes,Hemiselmis tepida CCMP443,,,,,CAM_LIB_001669,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1355"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1355</a>",Cryptomonadales,Eukaryota,,Hte443.1,,John Archibald,,,,,,,,,,,,,,,,,,MMETSP1355|Hemiselmis-tepida-CCMP443,,,321.0,@MMETSP1355_Hemiselmis-tepida-CCMP443,176.0,1e-06,1443.0
MMETSP1176,2740582,SRS621474,104,CAM_SMPL_002909,-77.8333,163.0,organism-associated habitat,265551,CCMP1620,Synedropsis,recta cf,Fragilariaceae,,Ross Sea,Bacillariophyceae/Fragilariophyceae,Bacillariophyta,CAM_ASM_000727,,13-JAN-12,13.0,,L1,EU,,"77.8333S 163.0000E McMurdo Sound, Antarctica (approx.)",,32.0,4.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP117/MMETSP1176.fastq.tar,11.0,,,8.0,No,,pore water of benthic sponge,,,,,No,added 200 ul of 500 mol NH4Cl per liter,,,,,36.2,882.0,,12871.2,,,100.0,No,106.0,eukaryotes,Synedropsis recta cf CCMP1620,,,Ross Sea,"77.8333S 163.0000E McMurdo Sound, Antarctica (approx.)",CAM_LIB_001675,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1176"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1176</a>",Fragilariales,Eukaryota,,CCMP1620,organism-associated habitat,Willie Wilson,,,,,,,,,,,,,AQ,,,,,MMETSP1176|Synedropsis-rectacf-CCMP1620,,,564.0,@MMETSP1176_Synedropsis-rectacf-CCMP1620,217.0,0.028726,1530.0
MMETSP1177,2740124,SRS621473,104,CAM_SMPL_002910,-77.8333,163.0,marine habitat,2985,CCMP1899,Ochromonas,sp,Chromulinaceae,,Ross Sea,Chrysophyceae,Ochrophyta,CAM_ASM_000728,01-DEC-94,15-FEB-12,13.0,,PROV,EU,,"77.8333S 163.0000E McMurdo Sound, Antarctica (approx.)",,32.0,4.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP117/MMETSP1177.fastq.tar,11.0,,,8.0,No,,Sea ice,,,,ANTARCTICA,No,,,,,,36.2,882.0,,12871.2,,,,No,106.0,eukaryotes,Ochromonas sp CCMP1899,1994-12-01 00:00:00.0,1994-12-01 00:00:00.0,Ross Sea,"77.8333S 163.0000E McMurdo Sound, Antarctica (approx.)",CAM_LIB_001676,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1177"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1177</a>",Chromulinales,Eukaryota,,CCMP1899,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1177|Ochromonas-sp-CCMP1899,,,599.0,@MMETSP1177_Ochromonas-sp-CCMP1899,218.0,0.0591348,1468.0
MMETSP1330,2740232,SRS621479,104,CAM_SMPL_002911,-34.53333333,-72.41666667,marine habitat,464278,RCC944,Picochlorum,sp.,Trebouxiophyceae incertae sedis,,Pacific Ocean,Trebouxiophyceae,Chlorophyta,CAM_ASM_000729,09-DEC-04,15-JAN-12,12.0,Aquatic: marine,K,EU,100.0,Chile upwelling,seawater,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP133/MMETSP1330.fastq.tar,12.0,"Le Gall, F., Rigaut-Jalabert, F., Marie, D., Garczareck, L., Viprey, M., Godet, A. and Vaulot, D. (2008) Picoplankton diversity in the South-East Pacific Ocean from cultures. Biogeosciences 5: 203-214",CHIL,,No,,,,,,CL,No,,,,,,,,,,,,,No,,eukaryotes,Picochlorum sp. RCC944,2004-12-09 00:00:00.0,2004-12-09 00:00:00.0,Pacific Ocean,Chile upwelling,CAM_LIB_001677,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1330"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1330</a>",,Eukaryota,,RCC944,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1330|Picochlorum-sp-RCC944,,,361.0,@MMETSP1330_Picochlorum-sp-RCC944,209.0,0.0422556,1421.0
MMETSP1150,2740569,SRS621377,104,CAM_SMPL_002920,,,,2903,PLY M219,Emiliania,huxleyi,Noelaerhabdaceae,,,Prymnesiophyceae,Haptophyta,CAM_ASM_000738,,07-NOV-11,24.0,,Aquil nutrients amended seawater,EU,100.0,,,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP115/MMETSP1150.fastq.tar,,,,7.8,Unknown,,,,,,,No,P added as alpha-glycerophosphate,,,,,1.0,50.0,87.0,410.0,1.0,265.0,,No,,eukaryotes,Emiliania huxleyi PLY M219,,,,,CAM_LIB_001686,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1150"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1150</a>",Isochrysidales,Eukaryota,Emiliania-huxleyi-PLYM219,,,Francois Morel,,,,,,,,,,,,,,,,,,MMETSP1150|Emiliania-huxleyi-PLYM219,,,240.0,@MMETSP1150_Emiliania-huxleyi-PLYM219,276.0,1e-06,3650.0
MMETSP1335,2740171,SRS621463,104,CAM_SMPL_002926,38.11,141.07,marine habitat,259385,RCC1486,Chrysoculter,rhomboideus,Prymnesiaceae,,Pacific Ocean,Prymnesiophyceae,Haptophyta,CAM_ASM_000744,01-OCT-98,15-JAN-12,12.0,Aquatic: marine,K/2ET,EU,40.0,Japanese coast,seawater,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP133/MMETSP1335.fastq.tar,12.0,,KURO,,No,,,,,,JP,Unknown,,,,,,,,,,,,,No,,eukaryotes,Chrysoculter rhomboideus RCC1486,1998-10-01 00:00:00.0,1998-10-01 00:00:00.0,Pacific Ocean,Japanese coast,CAM_LIB_001692,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1335"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1335</a>",,Eukaryota,,RCC1486,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1335|Chrysoculter-rhomboideus-RCC1486,,,260.0,@MMETSP1335_Chrysoculter-rhomboideus-RCC1486,182.0,0.0828394,1193.0
MMETSP1309,2739939,SRS621583,104,CAM_SMPL_002932,-9.066666667,-136.9833333,marine habitat,464262,RCC998,Genus nov.,species nov.,Unknown,100.0,Pacific Ocean,,Chlorophyta,CAM_ASM_000750,02-NOV-04,15-JAN-12,12.0,Aquatic: marine,K,EU,30.0,South East Pacific,seawater,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP130/MMETSP1309.fastq.tar,12.0,"Le Gall, F., Rigaut-Jalabert, F., Marie, D., Garczareck, L., Viprey, M., Godet, A. and Vaulot, D. (2008) Picoplankton diversity in the South-East Pacific Ocean from cultures. Biogeosciences 5: 203-214",SPSG,,No,,,,,,,No,,,,,,,,,,,,,No,,eukaryotes,Genus nov. species nov. RCC998,2004-11-02 00:00:00.0,2004-11-02 00:00:00.0,Pacific Ocean,South East Pacific,CAM_LIB_001698,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1309"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1309</a>",,Eukaryota,,RCC998,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1309|Unidentifiedeukaryote-sp-RCC998,,,339.0,@MMETSP1309_Unidentifiedeukaryote-sp-RCC998,223.0,0.0272016,1332.0
MMETSP1310,2739943,SRS621451,104,CAM_SMPL_002933,34.35,130.0833333,marine habitat,464262,RCC2339,Genus nov.,species nov.,Unknown,,North Pacific Ocean,,Chlorophyta,CAM_ASM_000751,29-JUN-09,15-JAN-12,12.0,Aquatic: marine,K/2 Ian,EU,40.0,Iki Island,seawater,35.0,22.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP131/MMETSP1310.fastq.tar,12.0,,KURO,,No,,,,,,JP,No,,,,,,,,,,,,,No,,eukaryotes,Genus nov. species nov. RCC2339,2009-06-29 00:00:00.0,2009-06-29 00:00:00.0,North Pacific Ocean,Iki Island,CAM_LIB_001699,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1310"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1310</a>",,Eukaryota,,RCC2339,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1310|Unidentifiedeukaryote-sp-RC2339,,,338.0,@MMETSP1310_Unidentifiedeukaryote-sp-RC2339,285.0,0.102407,2971.0
MMETSP1311,2739938,SRS621584,104,CAM_SMPL_002940,-8.333333332999999,-141.25,marine habitat,464262,RCC856,Genus nov.,species nov.,Unknown,10.0,Pacific Ocean,,Chlorophyta,CAM_ASM_000758,29-OCT-04,15-JAN-12,12.0,Aquatic: marine,K,EU,100.0,Marquises islands,seawater,35.0,20.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP131/MMETSP1311.fastq.tar,12.0,"Le Gall, F., Rigaut-Jalabert, F., Marie, D., Garczareck, L., Viprey, M., Godet, A. and Vaulot, D. (2008) Picoplankton diversity in the South-East Pacific Ocean from cultures. Biogeosciences 5: 203-214",SPSG,,No,,,,,,,No,,,,,,,,,,,,,No,,eukaryotes,Genus nov. species nov. RCC856,2004-10-29 00:00:00.0,2004-10-29 00:00:00.0,Pacific Ocean,Marquises islands,CAM_LIB_001706,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1311"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1311</a>",,Eukaryota,,RCC856,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1311|Unidentifiedeukaryote-sp-RCC856,,,347.0,@MMETSP1311_Unidentifiedeukaryote-sp-RCC856,182.0,1e-06,982.0
MMETSP1312,2739941,SRS621585,104,CAM_SMPL_002941,35.21666667,139.6166667,marine habitat,464262,RCC2335,Genus nov.,species nov.,Unknown,,North Pacific Ocean,,Chlorophyta,CAM_ASM_000759,04-MAY-09,15-JAN-12,12.0,Aquatic: marine,K/2 Ian,EU,40.0,Sagami Bay,seawater,35.0,22.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP131/MMETSP1312.fastq.tar,12.0,,,,No,,,,,,JP,No,,,,,,,,,,,,,No,,eukaryotes,Genus nov. species nov. RCC2335,2009-05-04 00:00:00.0,2009-05-04 00:00:00.0,North Pacific Ocean,Sagami Bay,CAM_LIB_001707,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1312"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1312</a>",,Eukaryota,,RCC2335,marine habitat,Daniel Vaulot,,,,,,,,,,,,,,,,,,MMETSP1312|Unidentifiedeukaryote-sp-RCC2335,,,341.0,@MMETSP1312_Unidentifiedeukaryote-sp-RCC2335,182.0,1e-06,1067.0
MMETSP1344,2740586,SRS616877,104,CAM_SMPL_002946,49.0,-4.0,marine habitat,236787,CCMP2471,Florenciella,parvula,Florenciellales incertae sedis,,English Channel,Dictyochophyceae,Ochrophyta,CAM_ASM_000764,,10-FEB-12,13.0,,K,EU,,"49.0000N 4.0000W Britanny Coast, English Channel (authentic strain)",,32.0,14.0,/iplant/home/shared/imicrobe/projects/104/transcriptomes/MMETSP134/MMETSP1344.fastq.tar,11.0,,NECS,8.0,Unknown,,,,,,,No,,,,,,10.0,882.0,,12766.0,,,50.0,No,504.0,eukaryotes,Florenciella parvula CCMP2471,,,English Channel,"49.0000N 4.0000W Britanny Coast, English Channel (authentic strain)",CAM_LIB_001712,Illumina,cDNA,"Additional information and downloadable files of this sample are available at <a href=""http://camera.calit2.net/mmetsp/details.php?id=MMETSP1344"" target=""_blank"">http://camera.calit2.net/mmetsp/details.php?id=MMETSP1344</a>",Florenciellales,Eukaryota,,CCMP2471,marine habitat,Willie Wilson,,,,,,,,,,,,,,,,,,MMETSP1344|Florenciella-parvula-CCMP2471,,,19.0,@MMETSP1344_Florenciella-parvula-CCMP2471,230.0,1e-06,2239.0
